Event Date,First Name,Last Name,Position,Height,Weight,Wingspan,Hand Span,Reach,10,20,40,5_10_5_10,5_10_5_20,3_Cone,VJ_Max,VJ_VJ,Broad Jump,40 P,VJ_P,BJ_P,Shuttle_P,Total P,PI Grade,Name,,,,,
1/6/23,Tyson,Turner,WR,73.11,188,76.75,9.25,94.98,1.709,2.815,4.796,2.255,4.295,7.33,130,35.02,123,50.01,60.57,53.16,61,224,56.12,Tyson Turner,,,,,
1/6/23,Detric,Simmons,DL,72.77,316,75,,97.07,2.148,3.513,6.076,2.883,5.469,9.287,118,20.93,83,42.34,67.04,61.36,49,220,55.05,Detric Simmons,,,,,
1/6/23,Jvon,Lindsey,OL,72.13,275,79.58,9.25,97.26,1.986,3.253,5.593,2.887,5.135,8.352,120.5,23.24,100,46.62,61.02,61.74,52,221,55.35,Jvon Lindsey,,,,,
1/6/23,Kamar,Mothudi,LB,74.19,217,80.8671,,93.92,1.814,2.97,5.045,2.389,4.642,7.994,126.5,32.58,118,48.27,62.67,56.45,56,223,55.73,Kamar Mothudi,,,,,
1/6/23,Aquavious,Dunbar,RB,72.56,216,77.75,9.25,97.14,1.756,2.867,4.883,2.567,4.816,8.041,130,32.86,115,52.97,64.26,55.77,50,223,55.63,Aquavious Dunbar,,,,,
1/6/23,Dorian,Williams,WR,73.54,198,80.1586,9,98.84,1.693,2.78,4.72,2.217,4.317,7.429,131,32.16,111,54.18,57.09,48.32,63,223,55.65,Dorian Williams,,,,,
1/6/23,Jaydon,Harris,OL,73.98,284,80.6382,9,96.26,1.947,3.261,5.671,2.677,5.114,9.045,117,20.74,91,51.09,56.88,57.27,54,220,54.9,Jaydon Harris,,,,,
1/6/23,Brendan,Coakley,DL,70.34,291,72.93,8.75,92.86,2.025,3.328,5.711,2.875,5.226,8.971,112,19.14,91,46.53,58.39,61.84,52,219,54.74,Brendan Coakley,,,,,
1/6/23,Malachi,Curvey,TE,74.32,208,76.5,10.5,92.8,1.75,2.891,4.981,2.572,4.806,7.754,129.5,36.7,117,51.53,68.58,53.59,48,222,55.42,Malachi Curvey,,,,,
1/6/23,John,Gazzaniga,QB,79.13,232,80.25,10,101.09,1.786,2.979,5.016,2.524,4.698,8.024,131,29.91,110,54.07,57.39,51.56,57,220,55.08,John Gazzaniga,,,,,
1/6/23,Lucas,Barrientes,OL,72.52,262,73,8.75,95,1.899,3.2,5.695,2.78,5.19,8.675,121,26,98,50.8,62.82,57.13,48,219,54.68,Lucas Barrientes,,,,,
1/6/23,Case,Pickelman,OL,74.46,269,76.5,9.25,98.16,1.899,3.177,5.503,2.625,5.041,8.37,120.5,22.34,96,52.16,55.67,56.14,54,218,54.43,Case Pickelman,,,,,
1/6/23,Malik,Douglas,RB,64.19,169,68.5,9,84.22,1.605,2.685,4.693,2.332,4.429,8.099,119.5,35.28,119,54.27,62.92,53.3,50,220,55.08,Malik Douglas,,,,,
1/6/23,Kyle,Trojanowsky,WR,69.92,216,73.25,9,91.21,1.793,2.931,5.048,2.484,4.596,7.553,119,27.79,112,49.76,55.9,56.12,57,219,54.69,Kyle Trojanowsky,,,,,
1/6/23,Bryson,Walters,LB,73.33,236,79.9297,9.5,94.62,1.832,2.962,5.034,2.518,4.637,7.789,119.5,24.88,104,50.97,52.72,53.66,61,218,54.49,Bryson Walters,,,,,
1/6/23,Loghan,Thomas,DL,75.17,208,79,9,100.47,1.702,2.783,4.752,2.466,4.531,7.457,132,31.53,109,56.02,57.25,48.3,57,219,54.71,Loghan Thomas,,,,,
1/6/23,Kail,Ellis,OL,73.93,290,80.5837,9.25,97.78,2.041,3.41,6.039,2.723,5.136,8.761,117.5,19.72,92,45.29,56.47,59.34,55,216,53.98,Kail Ellis,,,,,
1/6/23,Taccofah,Lewis,OL,74.56,292,81.2704,9.75,100.6,2.068,3.418,5.967,2.796,5.211,8.988,121,20.4,94,43.84,57.93,60.48,53,215,53.77,Taccofah Lewis,,,,,
1/6/23,Tupou,Tonga,DL,69.99,310,76.2891,9.75,89.89,2.147,3.496,6.055,2.961,5.467,9.159,109,19.11,80,41.59,63.84,60.37,49,214,53.59,Tupou Tonga,,,,,
1/6/23,Micah,Fonsica,DL,73.93,326,80.5837,10,96,2.16,3.558,6.199,2.95,5.559,9.42,114.5,18.5,75,42.95,63.87,58.25,49,214,53.42,Micah Fonsica,,,,,
1/6/23,Gabriel,Aramboles,WR,69.55,205,75.8095,9.25,90.42,1.702,2.826,4.871,2.408,4.608,7.641,120.5,30.08,107,55.21,57.88,50.86,54,218,54.4,Gabriel Aramboles,,,,,
1/6/23,Logan,Moeakiola,OL,72.31,342,77.04,8.75,93.62,2.234,3.649,6.432,3.092,5.909,9.696,112,18.38,70,40.73,69.31,60.52,42,213,53.25,Logan Moeakiola,,,,,
1/6/23,Connor,Gilbert,OL,76.61,313,81.25,9.5,101.63,2.207,3.565,6.165,2.947,5.441,9.591,122,20.37,93,38.66,62.03,63.37,50,214,53.45,Connor Gilbert,,,,,
1/6/23,Jacob,Everson,RB,70.69,220,77,9,92.53,1.74,2.873,4.89,1.57,4.74,8.001,122,29.47,98,55.45,59.85,48.41,53,217,54.15,Jacob Everson,,,,,
1/6/23,Bryce,Gray,DL,68.9,265,75.101,10,92.26,1.982,3.316,5.855,2.788,5.196,9.297,116,23.74,96,45.19,61.85,59.57,48,215,53.74,Bryce Gray,,,,,
1/6/23,Blake,Griffin,RB,68.03,192,71.42,8,84.92,1.71,2.836,4.912,2.434,4.493,7.357,117.5,32.58,111,50.99,60.66,51.22,54,217,54.27,Blake Griffin,,,,,
1/6/23,Travaris,Banks,DB,72.8,193,0,10,94.21,1.691,2.798,4.805,2.373,4.59,7.2,129.5,35.29,115,53,62.75,50,51,217,54.21,Travaris Banks,,,,,
1/6/23,Aidan,Steinfeldt,TE,75.38,245,82.1642,10,98.48,1.903,3.178,5.563,2.531,4.718,,124,25.52,101,47.2,54.89,52.49,60,214,53.58,Aidan Steinfeldt,,,,,
1/6/23,Braden,Macdonald,TE,77.89,243,84.9001,9.75,102.45,1.828,3.067,5.26,2.542,4.833,8.008,128.5,26.05,106,52.82,53.45,52.9,55,214,53.57,Braden Macdonald,,,,,
1/6/23,Quan,Rhodes-Mckee,LB,68.84,231,71.75,9.5,89.89,1.892,3.099,5.32,2.548,4.846,8.301,118,28.11,103,45.29,61.54,55.42,52,214,53.55,Quan Rhodes-Mckee,,,,,
1/6/23,Anthony,Jones,LB,73.77,216,78.5,9,97.61,1.8,2.977,5.112,2.28,4.634,,128,30.39,109,49.18,58.21,51.35,56,214,53.58,Anthony Jones,,,,,
1/6/23,Ethan,Elder,OL,74.5,343,81.205,9.5,96.53,2.311,3.827,6.674,2.932,5.66,9.431,110.5,13.97,80,36.9,58.77,64.8,48,209,52.23,Ethan Elder,,,,,
1/6/23,Josiah,Bushnell,QB,70.34,178,75,,92.66,1.675,2.768,4.797,2.38,4.463,7.831,128,35.34,121,50.29,60.66,51.78,51,214,53.5,Josiah Bushnell,,,,,
1/6/23,Nathan,Cross,OL,71.27,265,77.6843,8.75,90.64,2.006,2.931,5.633,2.875,5.262,8.836,116,25.36,95,43.59,63.31,57.12,47,211,52.65,Nathan Cross,,,,,
1/6/23,Kobe,Cunningham,QB,70.6,204,72.07,9.25,92.54,1.767,2.917,5,2.41,4.585,7.709,123,30.46,110,49.1,57.56,51.52,54,212,53.09,Kobe Cunningham,,,,,
1/6/23,Preston,Huneycutt,OL,73.97,245,76.39,9,95.96,1.866,3.081,5.339,2.578,4.868,8.134,120.5,24.54,99,50.07,53.99,52.45,54,211,52.72,Preston Huneycutt,,,,,
1/6/23,Riley,Trujillo,QB,74.64,203,81.3576,9.5,98.65,1.717,2.819,4.827,2.466,4.566,7.751,128.5,29.85,116,53.25,52.84,51.55,55,212,53.06,Riley Trujillo,,,,,
1/6/23,Bryce,Pugh,LB,69.12,212,75.3408,9,89.93,1.782,2.969,5.177,2.457,4.677,8.065,119,29.07,103,49.75,58.07,50.59,53,211,52.87,Bryce Pugh,,,,,
1/6/23,Kaydon,Finley,WR,71.82,192,76,10.25,95.95,1.707,2.801,4.87,2.544,4.698,8.119,128,32.05,126,51.26,56.57,56.88,47,212,53.03,Kaydon Finley,,,,,
1/6/23,Trent,Carter,LB,73.85,216,75,10,95.42,1.835,3.009,5.236,2.466,4.633,8.019,126,30.58,108,46.42,58.54,50.71,56,211,52.82,Trent Carter,,,,,
1/6/23,James,Cillessen,LB,70.05,215,73.25,10,92.98,1.813,2.949,5.048,2.422,4.617,7.764,120,27.02,108,47.91,53.94,53.47,56,211,52.81,James Cillessen,,,,,
1/6/23,Noah,Draeger,OL,76,277,77.11,9.25,98.77,2.113,3.491,6.023,2.733,5.087,8.418,123,24.23,94,38.99,60.55,55.71,54,209,52.28,Noah Draeger,,,,,
1/6/23,Nick,Hughes,OL,74.44,275,81.1396,9.5,98.27,2.013,3.344,5.766,2.739,5.169,8.78,121.5,23.23,90,44.76,59.17,54.15,51,209,52.27,Nick Hughes,,,,,
1/6/23,Aiden,Byrne,DL,71.17,257,73.25,8.75,92.49,1.971,3.219,5.476,2.731,5.029,8.382,116,23.51,96,44.57,57.38,55.83,52,210,52.38,Aiden Byrne,,,,,
1/6/23,Ryland,Bragg,OL,74.04,290,77.58,9.75,95.6,2.08,2.464,5.901,2.904,5.482,8.921,117.5,21.9,92,42.79,60.88,59.25,45,208,52,Ryland Bragg,,,,,
1/6/23,Griffin,Schutte,TE,76.3,232,76.99,9.75,101.21,1.82,3.02,5.162,2.462,4.722,7.941,126,24.79,109,51.1,49.08,53.22,56,210,52.46,Griffin Schutte,,,,,
1/6/23,Nicholas,Tonga,DL,69.91,300,76.2019,10,90.04,2.138,3.488,6.044,2.969,5.523,8.999,111.5,21.46,75,40.76,65.99,55.13,46,207,51.87,Nicholas Tonga,,,,,
1/6/23,Losipini,Tupou,OL,73.15,274,77,10,96.66,2.08,3.388,5.868,2.737,5.083,8.384,118.5,21.84,94,40.43,57.05,57.23,53,208,52.03,Losipini Tupou,,,,,
1/6/23,Zechariah,Sample,WR,68.91,158,74,,91.78,1.612,2.66,4.58,2.22,4.219,7.123,126,34.22,130,50.08,53.98,53.25,54,211,52.8,Zechariah Sample,,,,,
1/6/23,Dorian,Pringle,LB,70.03,220,69.55,9,91.81,1.836,2.968,5.056,2.574,4.716,8.178,119,27.19,104,47.2,55.68,52.39,54,209,52.24,Dorian Pringle,,,,,
1/6/23,Leonard,Walker,QB,70.61,180,76.9649,9.75,92.47,1.607,2.742,4.794,2.443,4.604,7.934,126,33.53,114,57.59,57.27,48.01,47,210,52.52,Leonard Walker,,,,,
1/6/23,Anthony,Redfern,LB,70.77,195,75.75,9,95.25,1.72,2.849,4.851,2.49,4.674,8.24,127,31.75,115,50.88,57.61,52.09,49,209,52.37,Anthony Redfern,,,,,
1/6/23,Jack,Tanner,OL,76.69,275,83.5921,9.5,99.89,1.999,3.313,5.82,2.711,5.177,8.718,122,22.11,95,45.71,55.09,55.26,51,207,51.7,Jack Tanner,,,,,
1/6/23,Jesse,Jones_Jr,OL,71.56,274,78.0004,10.5,93.97,2.042,3.357,5.786,2.719,5.168,8.892,115,21.03,90,42.73,56.64,56.18,51,206,51.6,Jesse Jones_Jr,,,,,
1/6/23,Jamarcus,Smith,LB,72.26,200,78.7634,9.75,93.92,1.723,2.872,4.948,2.685,4.931,7.866,128,34.08,114,51.92,62.61,51.55,43,209,52.2,Jamarcus Smith,,,,,
1/6/23,Phillip,Goodrich_Jr,LB,69.63,189,75.8967,9,91.94,1.698,2.811,4.84,2.339,4.387,7.424,120.5,28.56,112,51.26,50.28,49.81,57,209,52.17,Phillip Goodrich_Jr,,,,,
1/6/23,Curtis,Willis,OL,68.15,266,74.2835,9,89.02,2.018,3.304,5.669,2.83,5.179,8.943,110,20.98,90,42.98,57.03,56.94,49,206,51.49,Curtis Willis,,,,,
1/6/23,Tyrik,Deas,OL,73.86,340,72.81,6.97,94.77,2.279,3.725,6.449,3.308,6.035,9.735,112.5,17.73,71,38.14,66.19,59.39,40,203,50.83,Tyrik Deas,,,,,
1/6/23,Dillon,Delgado,DL,76.53,299,80.95,10,99.84,2.085,3.432,5.953,2.953,5.48,8.919,121.5,21.66,81,43.8,60.89,53.12,47,204,51.08,Dillon Delgado,,,,,
1/6/23,Cj,May,DL,75,212,79.25,10,98.04,1.85,3.014,5.043,2.549,4.758,7.893,130,31.96,115,44.46,59.38,52.87,50,207,51.77,Cj May,,,,,
1/6/23,Jackson,Hildebrand,OL,74.09,269,78.25,10,99.71,2.007,3.339,5.865,2.645,4.981,8.672,120,20.29,91,44.18,51.74,53.55,56,205,51.3,Jackson Hildebrand,,,,,
1/6/23,Jakaleb,Faulk,LB,74.4,215,81,10,98.49,1.773,2.906,5.08,2.54,4.971,,129.5,31.01,111,51.22,58.72,51.76,45,207,51.63,Jakaleb Faulk,,,,,
1/6/23,Terry,Hedden,QB,74.49,225,75.75,10.5,96.57,1.859,3.085,5.253,2.542,4.739,7.867,124,27.43,106,46.5,54.02,51.23,54,206,51.47,Terry Hedden,,,,,
1/6/23,Ty,Hawkins,QB,71.49,196,73.5,10,93.87,1.712,2.824,4.828,2.425,4.6,7.853,122,28.13,118,51.87,49.86,53.5,52,207,51.69,Ty Hawkins,,,,,
1/6/23,Eli,Head,OL,75.54,263,80.29,9.5,99.76,2.07,3.359,5.706,2.704,4.948,7.893,123,23.24,97,39.37,55.02,54.41,56,204,51.1,Eli Head,,,,,
1/6/23,Lathan,Coffee,WR,73.16,182,74,9.75,98.13,1.673,2.857,4.971,2.255,4.318,7.582,128.5,30.37,117,51.61,49.3,48.21,58,207,51.75,Lathan Coffee,,,,,
1/6/23,Jordin,Farrow,DL,73.55,250,74.8,8.38,95.61,1.913,3.133,5.395,2.574,4.792,8.996,117,21.39,92,47.42,49.2,49.95,58,205,51.19,Jordin Farrow,,,,,
1/6/23,Micah,Stallworth,DB,69.64,189,74.78,10.25,90.42,1.667,2.786,4.785,2.402,4.55,8.024,122,31.58,103,54.17,56.5,44.61,51,207,51.66,Micah Stallworth,,,,,
1/6/23,Tyler,Wall,RB,71.5,225,71.75,8.25,92.25,1.799,2.933,5.016,2.54,4.913,8.453,119.5,27.25,99,51.31,56.02,49.55,49,205,51.37,Tyler Wall,,,,,
1/6/23,Isaiah,Autry,OL,77.23,262,83.5,6.5,103.61,1.961,3.22,5.538,2.697,5.034,8.152,129,25.39,88,46.13,57.84,47.64,53,204,51.05,Isaiah Autry,,,,,
1/6/23,Jabari,Brady,WR,72.98,186,78.47,8,97.47,1.693,2.809,4.772,2.304,4.469,7.746,130.5,33.03,112,50.9,56.02,46.44,53,207,51.68,Jabari Brady,,,,,
1/6/23,Rodney,Hill,LB,69.79,211,76.0711,9.5,90.35,1.785,2.925,4.938,2.613,4.859,8.053,119,28.65,108,49.26,56.4,52.7,47,205,51.36,Rodney Hill,,,,,
1/6/23,Traevon,Dunbar,RB,68.84,197,73.02,9,90.31,1.722,2.781,4.714,2.667,4.936,8.103,122,31.69,113,51.23,59.56,52.95,42,206,51.42,Traevon Dunbar,,,,,
1/6/23,Jaylen,Jones,DB,70.29,192,75.75,9,92.65,1.674,2.805,4.876,2.553,4.727,7.493,122.5,29.85,114,54.35,53.25,51.17,47,205,51.33,Jaylen Jones,,,,,
1/6/23,Tre,Leonard,RB,69.19,172,73.25,9.5,90.22,1.718,2.816,4.883,2.539,4.624,7.778,132.5,42.28,105,45.04,74.22,42,45,206,51.45,Tre Leonard,,,,,
1/6/23,Trey,Ridley,DB,72.76,187,78,9.5,95.77,1.771,2.941,5.039,2.466,4.538,7.351,130,34.23,118,44.7,58.94,50.31,51,205,51.3,Trey Ridley,,,,,
1/6/23,Isaiah,Simmons,LB,70.99,183,76.75,10,94.85,1.732,2.837,4.815,2.302,4.361,7.701,126,31.15,115,46.77,52.89,49.01,56,205,51.29,Isaiah Simmons,,,,,
1/6/23,Alejandro_A,Bello,DB,70.15,173,71,9.5,89.46,1.647,2.773,4.827,2.397,4.518,7.531,123.5,34.04,118,51.42,56.76,48.98,48,205,51.3,Alejandro_A Bello,,,,,
1/6/23,Anthony,Feltrinelli,LB,71.21,208,77.6189,10,95.19,1.807,2.971,5.067,2.457,4.734,8.003,123.5,28.31,112,46.81,53.75,53.16,50,204,50.98,Anthony Feltrinelli,,,,,
1/6/23,Aiden,Howard,OL,75.56,272,91.02,,99.43,2.079,3.382,5.853,2.811,5.23,9.27,122,22.57,97,40.19,56.1,56.58,49,202,50.39,Aiden Howard,,,,,
1/6/23,Jamarion,Strawder,RB,72.04,242,78.5236,9.5,94.78,1.897,3.072,5.202,2.875,5.271,8.314,121,26.22,102,47.07,58.15,54.97,42,203,50.63,Jamarion Strawder,,,,,
1/6/23,Zebulin,Kinsey,QB,74.07,212,73.75,9.75,95.38,1.743,2.901,5.068,2.355,4.612,8.194,121,25.62,105,53.16,47.05,47.83,55,203,50.84,Zebulin Kinsey,,,,,
1/6/23,Elijah,Benton,DL,72.79,323,74.5,10.25,96.64,2.232,3.692,6.52,3.211,5.908,9.795,112,15.36,83,38.57,57.48,63.04,40,199,49.8,Elijah Benton,,,,,
1/6/23,Deshawn,Purdie,QB,75.86,217,79.75,9,101.62,1.808,2.954,5.101,2.502,4.692,8.092,127,25.38,115,48.75,46.52,53.4,54,202,50.61,Deshawn Purdie,,,,,
1/6/23,Trumain,Lawson,DL,76.1,236,82,10,102.33,1.882,3.033,5.306,2.637,4.98,8.357,128.5,26.17,106,47.01,53.18,52.62,49,202,50.44,Trumain Lawson,,,,,
1/6/23,Ryan,Dunfee,TE,74.31,215,76,9,96.15,1.838,3.04,5.135,2.552,4.767,7.813,125,28.85,110,45.98,54.34,51.26,51,202,50.6,Ryan Dunfee,,,,,
1/6/23,Jayon,Harvey,DB,69.83,174,72.35,8.75,90.53,1.647,2.742,4.757,2.424,4.476,7.739,123.5,32.97,114,51.71,55.08,47.17,50,204,50.91,Jayon Harvey,,,,,
1/6/23,Jude,Hernandez,LB,70.94,197,73.75,9,93.54,1.78,2.898,4.913,2.316,4.426,7.425,121.5,27.96,107,46.38,50.21,47.83,58,203,50.65,Jude Hernandez,,,,,
1/6/23,Jayce,Barksdale,WR,71.18,183,71.58,7.96,91.34,1.691,2.817,4.828,2.293,4.489,7.351,123,31.66,112,50.25,53.79,47.13,52,203,50.74,Jayce Barksdale,,,,,
1/6/23,Logan,Schram,OL,77.65,317,77.23,9.45,99.93,1.947,3.176,5.411,0,0,,125.5,25.57,101,57.03,73.02,68.13,,198,49.54,Logan Schram,,,,,
1/6/23,Kellen,Tasby,QB,76.64,196,83.5376,9.5,100.17,1.838,2.992,5.064,2.331,4.479,7.281,133,32.83,117,41.91,55.47,48.85,56,202,50.52,Kellen Tasby,,,,,
1/6/23,Xavier,Daisy,WR,73.53,196,0,8.75,96.2,1.781,2.892,4.938,2.415,4.541,7.623,126.5,30.3,114,46.07,52.71,49.58,54,202,50.49,Xavier Daisy,,,,,
1/6/23,Qwincy,Bonneannee,LB,70.36,220,71,9.5,91.47,1.964,3.278,5.752,2.619,4.91,,122,30.53,104,38.56,62.3,52.13,48,201,50.14,Qwincy Bonneannee,,,,,
1/6/23,Frederick,Gaskin_Iii,DB,68.39,175,73.25,10,91.45,1.739,2.826,4.811,2.386,4.469,7.644,124.5,33.05,118,44.19,56.66,50.86,50,202,50.48,Frederick Gaskin_Iii,,,,,
1/6/23,Jackson,Lockhart,DB,69.32,189,75.5588,9.25,91.21,1.695,2.81,4.884,2.435,4.556,7.504,118.5,27.29,113,51.53,47.91,50.63,51,201,50.31,Jackson Lockhart,,,,,
1/6/23,Hunter,Caudill,OL,72.83,265,74,9.75,96.04,2.041,3.331,5.813,2.796,5.245,8.605,118.5,22.46,92,41.39,56.11,54.15,47,199,49.67,Hunter Caudill,,,,,
1/6/23,Zahir,Livingston,LB,68.08,205,74.75,10.25,91.24,1.816,2.979,5.157,2.352,4.518,8.326,116.5,25.26,102,45.45,49.11,49.14,57,201,50.16,Zahir Livingston,,,,,
1/6/23,Eric,Doerue,RB,70.39,191,75.15,9,93.29,1.714,2.826,4.855,2.507,4.684,8.166,125,31.71,106,50.37,56.72,46.23,48,201,50.23,Eric Doerue,,,,,
1/6/23,Cameron,Chmura,DL,75.09,275,74.5,9,96.82,2.096,3.403,5.915,2.879,5.483,8.867,119,22.18,99,39.65,56.5,58.83,43,198,49.42,Cameron Chmura,,,,,
1/6/23,Xzavion,Robinson,WR,70.57,177,76.9213,9,93.22,1.679,2.774,4.73,2.464,4.754,7.569,129,35.78,115,49.65,61.11,47.89,42,201,50.21,Xzavion Robinson,,,,,
1/6/23,Hill,Greenlee,OL,79.04,252,86.1536,9.75,103.61,1.991,3.307,5.764,2.589,4.911,8.012,129,25.39,95,42.4,53.66,47.83,54,198,49.59,Hill Greenlee,,,,,
1/6/23,Marquez,Wimberly,RB,67.63,170,73.7167,9.75,89.06,1.669,2.753,4.714,2.386,4.481,7.397,121,31.94,118,48.55,53.6,50.25,48,201,50.19,Marquez Wimberly,,,,,
1/6/23,Royal,Capell,WR,69.81,187,77,10.25,93.17,1.712,2.83,4.825,2.475,4.54,7.768,122,28.83,112,49.48,50.15,49.18,51,200,50,Royal Capell,,,,,
1/6/23,Shepherd,Miller,RB,67.62,174,70.95,9,82.03,1.657,2.748,4.763,2.499,4.587,7.62,115.5,33.47,108,50.78,57.86,45.46,46,200,50.07,Shepherd Miller,,,,,
1/6/23,Christian,Jones,LB,74.08,207,80.7472,8.5,95.56,1.734,2.855,4.891,2.442,4.628,7.422,121,25.44,106,52.72,45.29,47.19,53,199,49.67,Christian Jones,,,,,
1/6/23,Colin,Sorensen,OL,74.58,263,81.2922,9,96.74,2.018,3.253,5.53,2.737,5.215,8.6,118.5,21.76,95,42.49,52.73,54.02,47,197,49.18,Colin Sorensen,,,,,
1/6/23,Landon,Drennan,LB,73.53,205,72.5,8.75,95.36,1.811,3.001,5.117,2.445,4.569,7.882,122,26.64,111,45.83,47.65,50.03,55,199,49.63,Landon Drennan,,,,,
1/6/23,Derrick,Murdock,LB,69.65,196,75.9185,8.25,93.46,1.752,2.876,4.907,2.627,4.789,7.648,123,29.54,110,48.39,54.21,50.34,46,199,49.66,Derrick Murdock,,,,,
1/6/23,Noah,Lovelady,LB,71.66,207,72.75,8.75,92.67,1.759,2.902,4.969,2.516,4.682,7.915,118.5,25.83,104,50.5,48.01,47.95,52,198,49.53,Noah Lovelady,,,,,
1/6/23,James,Tivao,LB,70.51,210,74.4,9.25,90.55,1.882,3.06,5.256,2.503,4.748,8.372,119,28.45,106,41.83,55.14,50.74,50,198,49.49,James Tivao,,,,,
1/6/23,Alvin,Henderson,RB,68.87,186,75.71,8.75,89.54,1.81,2.901,4.899,2.512,4.667,,123,33.46,112,41.65,60.15,49.68,47,198,49.58,Alvin Henderson,,,,,
1/6/23,Graham,Beckman,QB,73,202,79.57,9.25,95.21,1.765,2.949,5.157,2.571,4.691,7.286,123,27.79,110,48.78,49.61,49.14,50,198,49.41,Graham Beckman,,,,,
1/6/23,Cameron,Kiersch,LB,71.33,206,77.7497,8.75,92.6,1.836,2.989,5.079,2.371,4.506,7.609,118.5,25.9,103,44.2,48.14,47.39,58,197,49.35,Cameron Kiersch,,,,,
1/6/23,Daniel,Vollmer,QB,72.4,186,73,9.5,93.79,1.724,2.49,4.931,2.396,4.479,7.309,122,28.21,117,48.2,46.55,49.78,53,198,49.38,Daniel Vollmer,,,,,
1/6/23,Brayden,Robinson,WR,66.28,156,68,9,87.37,1.649,2.721,4.663,2.276,4.322,7.632,121,33.63,119,46.2,54.29,48.5,49,198,49.62,Brayden Robinson,,,,,
1/6/23,Ricky,Timbers_Jr,OL,72,275,49.1808,9.36,93,1.983,3.284,5.625,2.884,5.427,9.136,113,20,78,46.83,54.45,49.15,44,194,48.62,Ricky Timbers_Jr,,,,,
1/6/23,Eddie,Azarian,OL,69.42,282,71.5,9.75,91.21,2.104,3.478,6.074,3.007,5.578,9.767,110,18.79,84,40.2,55.92,56.35,42,194,48.52,Eddie Azarian,,,,,
1/6/23,Zachary,Mccormick,DL,71.01,235,77.4009,9.75,94.06,1.928,3.165,5.435,2.785,5.083,8.536,119,24.94,98,43.54,54.4,51.79,46,196,48.88,Zachary Mccormick,,,,,
1/6/23,Jabari,Mack,WR,71.29,173,75.25,9.25,93.76,1.668,2.751,4.74,2.329,4.505,7.79,126.5,32.74,115,49.5,53.18,46.35,48,197,49.37,Jabari Mack,,,,,
1/6/23,Temiloluwa-Joseph,Shittu,DL,72.94,193,76.5,9,97.46,1.736,2.86,4.905,2.52,4.623,7.776,127,29.54,110,48.98,50.79,47.01,50,197,49.2,Temiloluwa-Joseph Shittu,,,,,
1/6/23,Jude,Cascone,TE,72.92,216,73.67,9.5,95.54,1.773,2.979,5.145,2.475,4.716,7.644,120,24.46,97,51.46,46.67,45.1,53,196,48.99,Jude Cascone,,,,,
1/6/23,Julian,Salazar,QB,71.77,193,73.89,9,93.8,1.786,2.91,4.987,2.311,4.456,7.74,121,27.2,111,44.98,46.89,48.51,56,196,49.06,Julian Salazar,,,,,
1/6/23,Kyle,Koch,WR,72.1,180,72.25,9,93.23,1.711,2.813,4.779,2.363,4.565,7.598,125,31.77,116,47.72,52.47,47.99,48,197,49.15,Kyle Koch,,,,,
1/6/23,Robert,Thompson,RB,67.96,197,74.88,8.5,91.25,1.744,2.918,5.043,2.526,4.687,7.911,116.5,25.25,108,49.31,46.99,50.76,49,196,49.01,Robert Thompson,,,,,
1/6/23,Maurice,Stephens,WR,71.42,166,74.25,10,93.49,1.619,2.705,4.662,2.34,4.466,7.75,126.5,33.01,117,51.94,51.71,45.71,48,197,49.27,Maurice Stephens,,,,,
1/6/23,Justin,Wilisky,DL,71.94,211,78.4146,9.5,92.74,1.849,3.042,5.205,2.446,4.565,7.647,117,24.26,104,44.32,45.66,48.7,57,195,48.87,Justin Wilisky,,,,,
1/6/23,Nico,Hamilton,RB,69.53,198,73.5,9.75,93.77,1.829,2.963,5.038,2.457,4.576,7.712,120.5,26.73,110,42.97,49.07,50.92,53,196,48.97,Nico Hamilton,,,,,
1/6/23,Cole,Tappin,OL,73.86,264,74.5,10,97.07,2.07,3.357,5.807,2.714,5.134,8.689,117,19.93,94,39.52,49.81,54.25,50,194,48.38,Cole Tappin,,,,,
1/6/23,Arrington,Maiden,QB,73.36,193,79.9624,,98.04,1.821,2.932,5.016,2.448,4.629,,129.5,31.46,114,42.44,54.41,48.98,50,196,48.91,Arrington Maiden,,,,,
1/6/23,Logan,Nibbelin,OL,72.32,240,78.8288,9.25,94.66,1.938,3.192,5.5,2.618,4.998,8.318,118,23.34,94,43.78,51.44,49.65,49,194,48.52,Logan Nibbelin,,,,,
1/6/23,Dandre,Lavassaur,DL,71.03,276,77.28,9.25,94.21,2.084,3.429,5.896,2.948,5.443,9.305,112.5,18.29,89,40.49,51.97,56.51,44,193,48.2,Dandre Lavassaur,,,,,
1/6/23,Adrian,Forbes,DL,70.59,251,76.9431,9,92.53,1.947,3.241,5.641,2.693,5.012,8.355,112.5,19.97,85,45.16,48.89,48.49,51,194,48.4,Adrian Forbes,,,,,
1/6/23,Lincoln,Philyaw,QB,72.51,213,79.0359,9.5,96.55,1.76,2.944,5.122,2.722,4.928,,122.5,25.95,103,51.88,49.24,48.16,46,195,48.71,Lincoln Philyaw,,,,,
1/6/23,Parker,Harden,OL,75.47,311,80.5,10,101.46,2.236,3.707,6.612,3.007,5.59,9.535,117.5,16.04,77,36.94,53.46,54.56,46,191,47.63,Parker Harden,,,,,
